Symbol,Date,Open,High,Low,Close,Volume
DGNOF.OB,02-Jul-2021,0.4509,0.4509,0.4509,0.4509,3900
DGTHF.OB,02-Jul-2021,0.3148,0.3148,0.3148,0.3148,2000
DGTW.OB,02-Jul-2021,0.0016,0.0019,0.0016,0.0018,3076800
DGWR.OB,02-Jul-2021,0.0218,0.0263,0.0198,0.0235,25499600
DHCC.OB,02-Jul-2021,0.3751,0.41,0.3751,0.41,8900
DIEN.OB,02-Jul-2021,0.12,0.12,0.12,0.12,1000
DIFTY.OB,02-Jul-2021,27.57,28.17,27.57,27.82,5500
DIGAF.OB,02-Jul-2021,0.0038,0.0039,0.0035,0.0036,3958200
DIGI.OB,02-Jul-2021,0.041,0.043,0.0323,0.04,6200
DIGP.OB,02-Jul-2021,0.06,0.06,0.054,0.054,18300
DIGTF.OB,02-Jul-2021,0.31,0.31,0.31,0.31,5000
DIIBF.OB,02-Jul-2021,12.89,13.065,12.67,12.981,3100
DIISY.OB,02-Jul-2021,16.39,16.39,16.39,16.39,500
DIMC.OB,02-Jul-2021,35.6,35.6,35.4501,35.4501,1600
DIOSF.OB,02-Jul-2021,0.0976,0.1,0.0976,0.1,5500
DIPGY.OB,02-Jul-2021,2.79,2.79,2.79,2.79,300
DIRV.OB,02-Jul-2021,0.0227,0.0227,0.019,0.022,528300
DISPF.OB,02-Jul-2021,306,306,306,306,100
DJIFF.OB,02-Jul-2021,0.067,0.067,0.0562,0.0564,200200
DKAM.OB,02-Jul-2021,0.0007,0.0008,0.0006,0.0008,7144800
DKGR.OB,02-Jul-2021,0.0013,0.0015,0.0013,0.0015,843000
DKILF.OB,02-Jul-2021,194.12,194.12,190.25,191.17,100
DKILY.OB,02-Jul-2021,18.22,19.35,18.22,18.85,59800
DKMR.OB,02-Jul-2021,0.152,0.17,0.14,0.14,659800
DKSC.OB,02-Jul-2021,0.0028,0.0029,0.0026,0.0027,426500
DLAD.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,2000
DLAKF.OB,02-Jul-2021,11.84,11.84,11.84,11.84,400
DLAKY.OB,02-Jul-2021,11.73,11.77,11.565,11.68,39500
DLCR.OB,02-Jul-2021,0.0061,0.0067,0.0061,0.0067,4948500
DLGCF.OB,02-Jul-2021,23.6,23.6,23.6,23.6,300
DLMI.OB,02-Jul-2021,0.2,0.2,0.2,0.2,100
DLNDY.OB,02-Jul-2021,4.46,4.46,4.39,4.41,5000
DLOC.OB,02-Jul-2021,0.0229,0.0239,0.021,0.0229,2420400
DLPX.OB,02-Jul-2021,0.021,0.021,0.021,0.021,100
DLRWF.OB,02-Jul-2021,0.0145,0.015,0.0131,0.015,142600
DLRYF.OB,02-Jul-2021,0.08,0.0815,0.08,0.08,17400
DLTI.OB,02-Jul-2021,1.68,1.68,1.6,1.68,11100
DLTNF.OB,02-Jul-2021,0.3666,0.3737,0.3665,0.3711,31500
DLVHF.OB,02-Jul-2021,135.13,140,135.13,140,2800
DMAN.OB,02-Jul-2021,0.0361,0.0379,0.033,0.037,7215900
DMDD.OB,02-Jul-2021,0.0034,0.0034,0.0025,0.0025,222000
DMEHF.OB,02-Jul-2021,3.1477,3.1477,2.9463,2.99,32800
DMGGF.OB,02-Jul-2021,0.6326,0.6817,0.6326,0.6817,594000
DMIFF.OB,02-Jul-2021,0.2303,0.2728,0.2303,0.2728,104400
DMKBA.OB,02-Jul-2021,24.75,24.75,24.75,24.75,1400
DMLRY.OB,02-Jul-2021,22.62,22.63,22.46,22.59,66500
DMNXF.OB,02-Jul-2021,0.065,0.065,0.056,0.0617,2466100
DMPWW.OB,02-Jul-2021,0.9,0.9,0.9,0.9,2500
DMPZF.OB,02-Jul-2021,5.5459,5.5459,5.5459,5.5459,100
DMTKW.OB,02-Jul-2021,6.3,6.5,6.2,6.2,800
DMTTF.OB,02-Jul-2021,0.38,0.3846,0.36,0.361,56000
DNACF.OB,02-Jul-2021,21.26,21.26,21.26,21.26,100
DNAX.OB,02-Jul-2021,0.354,0.4,0.306,0.4,7200
DNBHF.OB,02-Jul-2021,21.26,22.25,21.26,22.25,900
DNCVF.OB,02-Jul-2021,0.6,0.602,0.5857,0.6,119700
DNDDF.OB,02-Jul-2021,0.286,0.286,0.2255,0.286,30000
DNFGF.OB,02-Jul-2021,0.9,0.9,0.9,0.9,500
DNGDF.OB,02-Jul-2021,2.05,2.0546,2.0164,2.0546,1100
DNHBY.OB,02-Jul-2021,21.91,22.07,21.69,21.83,31800
DNIF.OB,02-Jul-2021,14.84,14.88,14.56,14.8,18000
DNKEY.OB,02-Jul-2021,8.94,9.02,8.94,8.97,8200
DNKLY.OB,02-Jul-2021,0.3616,0.3616,0.3616,0.3616,1400
DNNGY.OB,02-Jul-2021,48.531,48.83,48.32,48.78,22500
DNPLY.OB,02-Jul-2021,10.75,10.95,10.75,10.86,12500
DNRRW.OB,02-Jul-2021,40,42.29,40,42.03,1100
DNTUY.OB,02-Jul-2021,36.48,36.48,36.48,36.48,100
DNZOY.OB,02-Jul-2021,34.2,34.5,34.2,34.22,8500
DOCKF.OB,02-Jul-2021,0.0558,0.0558,0.0558,0.0558,100
DOCRF.OB,02-Jul-2021,1.85,1.876,1.795,1.87,282800
DOGEF.OB,02-Jul-2021,146.859,147.4,145.04,146.08,900
DOLHF.OB,02-Jul-2021,0.0558,0.0558,0.0558,0.0558,350000
DOLLF.OB,02-Jul-2021,0.494,0.51,0.494,0.5,92900
DOMR.OB,02-Jul-2021,0.0244,0.0244,0.0244,0.0244,5100
DPDW.OB,02-Jul-2021,0.79,0.79,0.73,0.74,12400
DPFD.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,2254700
DPLS.OB,02-Jul-2021,0.0887,0.0978,0.0875,0.0975,149852400
DPMLF.OB,02-Jul-2021,6.22,6.22,6.11,6.11,3700
DPSGY.OB,02-Jul-2021,68.75,69.14,68.51,69.02,41600
DPSI.OB,02-Jul-2021,1.99,2,1.99,2,3100
DPSM.OB,02-Jul-2021,2.72,2.72,1.75,1.75,1000
DPSTF.OB,02-Jul-2021,69,69,68.852,68.852,1000
DPWW.OB,02-Jul-2021,0.036,0.036,0.034,0.0355,64200
DPXCF.OB,02-Jul-2021,0.3752,0.3752,0.3752,0.3752,5000
DQJCY.OB,02-Jul-2021,20.88,21.3,20.88,20.955,7400
DQWS.OB,02-Jul-2021,10.82,10.82,10.82,10.82,200
DRCMF.OB,02-Jul-2021,0.7078,0.7204,0.6906,0.6906,27100
DRCR.OB,02-Jul-2021,1.02,1.02,1.02,1.02,1500
DRETF.OB,02-Jul-2021,18.6059,18.6059,18.5733,18.5733,300
DRGV.OB,02-Jul-2021,0.0018,0.0019,0.0017,0.0019,5383500
DRKOF.OB,02-Jul-2021,0.1111,0.1114,0.1111,0.1114,1700
DRNG.OB,02-Jul-2021,0.001,0.0011,0.0009,0.0009,86142400
DRNK.OB,02-Jul-2021,0.002,0.0023,0.0019,0.0021,162294100
DROOF.OB,02-Jul-2021,4.75,5.25,4.55,5.24,103900
DROP.OB,02-Jul-2021,0.035,0.035,0.029,0.035,330000
DRRSF.OB,02-Jul-2021,0.3139,0.3139,0.3139,0.3139,500
DRSHF.OB,02-Jul-2021,0.155,0.155,0.12,0.12,6100
DRUNF.OB,02-Jul-2021,21.39,21.39,21.39,21.39,1000
DRWN.OB,02-Jul-2021,0.0004,0.0005,0.0004,0.0004,5571500
DSCR.OB,02-Jul-2021,0.0065,0.0077,0.0059,0.0074,44250300
DSCSY.OB,02-Jul-2021,61,61.25,60.9,61.25,1600
DSDVF.OB,02-Jul-2021,241.26,241.94,232.13,232.13,4300
DSDVY.OB,02-Jul-2021,118.61,119.29,118.61,119.25,16200
DSEEY.OB,02-Jul-2021,5.37,5.62,5.35,5.35,7600
DSFGY.OB,02-Jul-2021,10.39,10.47,10.25,10.25,1000
DSGT.OB,02-Jul-2021,0.21,0.21,0.1915,0.2024,538600
DSKYF.OB,02-Jul-2021,21.65,21.82,21.5,21.82,1600
DSMTF.OB,02-Jul-2021,0.0319,0.034,0.0319,0.0324,427900
DSNKY.OB,02-Jul-2021,21.29,21.58,21.29,21.36,28700
DSNY.OB,02-Jul-2021,1.47,1.63,1.4214,1.5,6600
DSTZF.OB,02-Jul-2021,12.89,12.89,12,12,1100
DSVSF.OB,02-Jul-2021,1.73,1.79,1.71,1.765,130700
DTCWY.OB,02-Jul-2021,30.5,30.64,30.47,30.64,5000
DTEGF.OB,02-Jul-2021,21.31,21.31,21.2955,21.2955,300
DTEGY.OB,02-Jul-2021,21.275,21.43,21.252,21.35,67800
DTGI.OB,02-Jul-2021,0.1628,0.1668,0.15,0.1536,106200
DTHR.OB,02-Jul-2021,0.0101,0.0101,0.0101,0.0101,700
DTII.OB,02-Jul-2021,0.011,0.011,0.0101,0.0103,5189900
DTMXF.OB,02-Jul-2021,0.1635,0.1637,0.1616,0.1616,16300
DTPKF.OB,02-Jul-2021,1.5,1.5,1.5,1.5,3500
DTRC.OB,02-Jul-2021,4.9,5.5,4.8,4.9,51100
DTRK.OB,02-Jul-2021,6.7,6.96,6.7,6.96,2800
DTSL.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,2000000
DTSRF.OB,02-Jul-2021,2.4016,2.7465,2.4016,2.6514,10100
DTTLY.OB,02-Jul-2021,4,4,4,4,100
DUFRY.OB,02-Jul-2021,6.059,6.15,5.995,6.12,214900
DUSYF.OB,02-Jul-2021,0.47,0.47,0.47,0.47,500
DUTV.OB,02-Jul-2021,0.0044,0.0053,0.004,0.0045,15205900
DUUO.OB,02-Jul-2021,0.1332,0.1332,0.1332,0.1332,1100
DUVNF.OB,02-Jul-2021,0.1085,0.1085,0.1085,0.1085,100
DVAXW.OB,02-Jul-2021,8.15,8.15,5.61,5.75,8700
DVDCF.OB,02-Jul-2021,13.4,13.4,13.4,13.4,500
DVFI.OB,02-Jul-2021,0.0098,0.0098,0.0088,0.0095,422000
DVLP.OB,02-Jul-2021,0.0115,0.0128,0.0115,0.0126,1272100
DVNHF.OB,02-Jul-2021,0.1125,0.1125,0.1125,0.1125,2500
DVSPF.OB,02-Jul-2021,6.7203,6.7203,6.7012,6.7012,400
DWAHY.OB,02-Jul-2021,30.065,30.1,29.16,30.0301,20000
DWIS.OB,02-Jul-2021,0.07,0.07,0.07,0.07,1000
DXBRF.OB,02-Jul-2021,0.055,0.0616,0.0451,0.05,106700
DXIEF.OB,02-Jul-2021,0.3876,0.3876,0.3876,0.3876,400
DXLG.OB,02-Jul-2021,3.83,3.84,3.695,3.75,244700
DXMEF.OB,02-Jul-2021,86.6,86.6,86.6,86.6,1300
DYFSF.OB,02-Jul-2021,0.3063,0.3165,0.2957,0.2995,266600
DYLLF.OB,02-Jul-2021,0.56,0.5772,0.5334,0.55,100900
DYNDF.OB,02-Jul-2021,37.9737,37.9737,37.9737,37.9737,600
EACTF.OB,02-Jul-2021,0.09,0.09,0.087,0.087,28000
EADSF.OB,02-Jul-2021,133.04,133.04,133.04,133.04,200
EADSY.OB,02-Jul-2021,33.079,33.41,32.86,33.2714,129200
EAHGF.OB,02-Jul-2021,4.65,4.65,4.65,4.65,200
EAPH.OB,02-Jul-2021,0.0004,0.0004,0.0004,0.0004,1552300
EARI.OB,02-Jul-2021,0.177,0.177,0.177,0.177,600
EATBF.OB,02-Jul-2021,1.17,1.27,1.165,1.2629,199200
EATR.OB,02-Jul-2021,0.0015,0.0015,0.0013,0.0013,56881600
EAUI.OB,02-Jul-2021,0.02,0.02,0.02,0.02,1000
EAWD.OB,02-Jul-2021,0.4,0.4,0.39,0.391,9200
EBBGF.OB,02-Jul-2021,22.648,22.648,22.648,22.648,3000
EBBNF.OB,02-Jul-2021,21.4998,21.4998,21.4998,21.4998,1400
EBCOY.OB,02-Jul-2021,25.68,25.68,24.88,24.88,900
EBGEF.OB,02-Jul-2021,21.6,21.6,21.6,21.6,5500
EBKDY.OB,02-Jul-2021,18.69,18.88,18.69,18.77,23100
EBKOF.OB,02-Jul-2021,37.25,37.45,36.72,36.72,19700
EBYH.OB,02-Jul-2021,0.6,0.6,0.6,0.6,100
ECAOF.OB,02-Jul-2021,0.5,0.5,0.43,0.45,123000
ECCE.OB,02-Jul-2021,0.045,0.045,0.036,0.0361,2100
ECDD.OB,02-Jul-2021,0.231,0.231,0.231,0.231,100
ECDP.OB,02-Jul-2021,2.055,2.06,1.8,1.89,126000
ECEZ.OB,02-Jul-2021,0.0004,0.0005,0.0004,0.0005,178932800
ECGI.OB,02-Jul-2021,0.5,0.5,0.5,0.5,100
ECGR.OB,02-Jul-2021,0.0003,0.0003,0.0003,0.0003,800
ECGS.OB,02-Jul-2021,0.414,0.414,0.41,0.41,4200
ECIFY.OB,02-Jul-2021,2.81,2.83,2.8,2.8,13500
ECMH.OB,02-Jul-2021,0.0011,0.0011,0.001,0.0011,5383700
ECMXF.OB,02-Jul-2021,0.085,0.085,0.085,0.085,15000
ECNCF.OB,02-Jul-2021,7.6,7.7576,7.6,7.7486,15100
ECORF.OB,02-Jul-2021,0.05,0.055,0.05,0.05,20900
ECOX.OB,02-Jul-2021,0.0246,0.027,0.0246,0.027,64500
ECPN.OB,02-Jul-2021,0.0073,0.008,0.0073,0.008,56000
ECRFF.OB,02-Jul-2021,0.2167,0.2186,0.212,0.2186,17000
ECSL.OB,02-Jul-2021,0.86,0.96,0.8101,0.94,74500
ECTM.OB,02-Jul-2021,0.52,0.52,0.48,0.5,27900
EDDYF.OB,02-Jul-2021,0.1129,0.1129,0.11,0.11,10500
EDEYF.OB,02-Jul-2021,0.0167,0.0177,0.0167,0.0177,16500
EDMCQ.OB,02-Jul-2021,0.0032,0.0032,0.0018,0.0018,18900
EDNMY.OB,02-Jul-2021,28.935,29.1,28.884,29.025,6700
EDPFY.OB,02-Jul-2021,54.98,55.12,54.395,54.7,10400
EDTXF.OB,02-Jul-2021,0.4339,0.4339,0.4339,0.4339,100
EDVMF.OB,02-Jul-2021,22.205,22.6,22.02,22.6,4700
EDXC.OB,02-Jul-2021,0.115,0.115,0.1,0.1048,706700
EEENF.OB,02-Jul-2021,0.032,0.0359,0.0299,0.0343,641921900
EEGI.OB,02-Jul-2021,0.0041,0.0043,0.0037,0.004,150665600
EEMMF.OB,02-Jul-2021,1.52,1.54,1.44,1.54,66600
EESH.OB,02-Jul-2021,0.038,0.038,0.038,0.038,22500
EESO.OB,02-Jul-2021,0.0002,0.0002,0.0002,0.0002,100000
EEVVF.OB,02-Jul-2021,0.1971,0.2055,0.1971,0.2055,1100
EEYUF.OB,02-Jul-2021,0.34,0.3475,0.34,0.3455,3700
EFIR.OB,02-Jul-2021,0.0017,0.0017,0.0015,0.0015,133762000
EFLVF.OB,02-Jul-2021,1.11,1.1218,1.07,1.1,50000
EFOT.OB,02-Jul-2021,0.015,0.015,0.007,0.015,7000
EFRGF.OB,02-Jul-2021,0.0833,0.0833,0.0728,0.0728,23600
EFSI.OB,02-Jul-2021,34.3,34.3,34.3,34.3,200
EGDD.OB,02-Jul-2021,0.795,1.75,0.565,0.7352,2182300
EGDW.OB,02-Jul-2021,40.53,40.53,40.53,40.53,100
EGFEY.OB,02-Jul-2021,0.47,0.475,0.46,0.475,127500
EGFHF.OB,02-Jul-2021,2.232,2.232,2.232,2.232,500
EGHSF.OB,02-Jul-2021,45.1004,45.1004,45.1004,45.1004,100
EGIEY.OB,02-Jul-2021,7.735,7.795,7.65,7.65,4700
EGIL.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,1000
EGKPF.OB,02-Jul-2021,0.074,0.074,0.074,0.074,100
EGOC.OB,02-Jul-2021,0.0078,0.0078,0.0063,0.0065,3421900
EGPLF.OB,02-Jul-2021,0.1337,0.1428,0.1309,0.1354,63700
EGRNF.OB,02-Jul-2021,1.25,1.28,1.25,1.25,8000
EGTYF.OB,02-Jul-2021,0.2704,0.28,0.2672,0.2732,36900
EGYF.OB,02-Jul-2021,0.0501,0.0501,0.0471,0.05,147000
EHMEF.OB,02-Jul-2021,129.1927,129.1927,129.1927,129.1927,100
EHVVF.OB,02-Jul-2021,0.0443,0.0449,0.038,0.04,1007300
EIFZF.OB,02-Jul-2021,32.83,32.8381,32.83,32.8381,1000
EIHC.OB,02-Jul-2021,0.0028,0.0028,0.0028,0.0028,33000
EIHDF.OB,02-Jul-2021,5.5,5.56,5.5,5.54,2900
EIPC.OB,02-Jul-2021,0.002,0.002,0.002,0.002,500000
EJPRY.OB,02-Jul-2021,11.77,11.88,11.77,11.87,59900
EKCS.OB,02-Jul-2021,0.5299,0.53,0.5299,0.53,300
EKTAF.OB,02-Jul-2021,14.55,14.55,14.55,14.55,100
EKTAY.OB,02-Jul-2021,14.45,14.56,14.45,14.55,3000
EKWX.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,8551600
ELCR.OB,02-Jul-2021,0.0001,0.0002,0.0001,0.0001,33478000
ELECF.OB,02-Jul-2021,0.36,0.4399,0.3592,0.3687,60000
ELEEF.OB,02-Jul-2021,11.9613,12.1066,11.9494,12.1066,3800
ELEMF.OB,02-Jul-2021,1.1,1.1,1.07,1.08,23000
ELEZY.OB,02-Jul-2021,12.2,12.2,12.2,12.2,200
ELGL.OB,02-Jul-2021,0.0351,0.0351,0.0351,0.0351,5000
ELIO.OB,02-Jul-2021,0.7,0.7,0.68,0.68,1100
ELLXF.OB,02-Jul-2021,0.0852,0.1,0.0852,0.1,27700
ELMTY.OB,02-Jul-2021,8.14,8.14,8.14,8.14,2000
ELRA.OB,02-Jul-2021,0.0042,0.0042,0.0029,0.0036,195594900
ELRFF.OB,02-Jul-2021,0.265,0.2745,0.265,0.2745,13100
ELRRF.OB,02-Jul-2021,3.5355,3.6,3.4643,3.56,42700
ELTP.OB,02-Jul-2021,0.0533,0.0533,0.0485,0.0493,319200
ELUXY.OB,02-Jul-2021,55.798,57.288,55.798,55.83,10100
ELVAF.OB,02-Jul-2021,0.1955,0.1955,0.1955,0.1955,5000
ELYGF.OB,02-Jul-2021,1.095,1.095,1.07,1.0865,283600
EMBR.OB,02-Jul-2021,0.0021,0.0021,0.0019,0.0021,1762300
EMDF.OB,02-Jul-2021,0.099,0.1078,0.0923,0.1024,133900
EMED.OB,02-Jul-2021,0.082,0.0887,0.0652,0.0707,1650200
EMGE.OB,02-Jul-2021,0.061,0.061,0.061,0.061,500
EMHLF.OB,02-Jul-2021,1.2,1.22,1.2,1.2,86100
EMHTF.OB,02-Jul-2021,0.162,0.175,0.162,0.166,230500
EMLAF.OB,02-Jul-2021,31.9,32.52,31.9,32.52,1700
EMLL.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,1000000
EMMA.OB,02-Jul-2021,1.54,1.54,1.475,1.52,7400
EMOTF.OB,02-Jul-2021,1.23,1.54,1.22,1.4492,236700
EMPM.OB,02-Jul-2021,0.0363,0.045,0.035,0.035,47500
EMPR.OB,02-Jul-2021,1.73,1.77,1.71,1.77,4400
EMPYF.OB,02-Jul-2021,0.3013,0.3072,0.2972,0.3049,22400
EMRAF.OB,02-Jul-2021,45.4595,45.69,45.36,45.67,2100
EMRH.OB,02-Jul-2021,0.0121,0.0121,0.0121,0.0121,1000
EMRN.OB,02-Jul-2021,0.0329,0.0329,0.032,0.0328,2600
EMSKF.OB,02-Jul-2021,0.0924,0.0927,0.0891,0.09,80600
EMYB.OB,02-Jul-2021,19.3,19.3,19.3,19.3,600
ENAB.OB,02-Jul-2021,0.0071,0.0115,0.0071,0.01,272900
ENAKF.OB,02-Jul-2021,11.7134,11.7134,11.7134,11.7134,81300
ENBBF.OB,02-Jul-2021,21.3,21.41,21.3,21.3,1500
ENBP.OB,02-Jul-2021,21.56,21.6,21.56,21.56,1100
ENCC.OB,02-Jul-2021,0.003,0.0036,0.003,0.0032,163000
ENCR.OB,02-Jul-2021,0.1177,0.1177,0.1177,0.1177,700
ENCTF.OB,02-Jul-2021,0.053,0.053,0.053,0.053,2000
ENCUF.OB,02-Jul-2021,1.21,1.21,1.074,1.11,383900
ENDGF.OB,02-Jul-2021,0.25,0.258,0.25,0.258,6300
ENDMF.OB,02-Jul-2021,0.1798,0.1868,0.1765,0.1868,21500
ENDO.OB,02-Jul-2021,0.0271,0.03,0.0271,0.03,66200
ENDRF.OB,02-Jul-2021,206.25,206.25,206.25,206.25,400
ENDTF.OB,02-Jul-2021,9.778,9.82,9.778,9.82,2400
ENDV.OB,02-Jul-2021,0.0443,0.0443,0.0402,0.0419,46300
ENGGY.OB,02-Jul-2021,11.8472,11.9199,11.7315,11.8999,13200
ENGH.OB,02-Jul-2021,34,34,34,34,300
ENGIY.OB,02-Jul-2021,13.95,14.05,13.92,14.01,92200
ENGQF.OB,02-Jul-2021,14.07,14.15,13.85,13.85,7700
ENLAY.OB,02-Jul-2021,9.22,9.3,9.2001,9.26,198800
ENMI.OB,02-Jul-2021,0.0651,0.08,0.0651,0.079,352400
ENPRF.OB,02-Jul-2021,0.0606,0.0606,0.0606,0.0606,600
ENRT.OB,02-Jul-2021,0.0768,0.0788,0.0695,0.0762,172000
ENTBF.OB,02-Jul-2021,0.3371,0.34,0.2965,0.3141,234700
ENTEF.OB,02-Jul-2021,1.1194,1.25,1.1,1.2306,10600
ENTI.OB,02-Jul-2021,0.0005,0.0005,0.0004,0.0005,28312100
ENVS.OB,02-Jul-2021,0.008,0.008,0.008,0.008,25000
ENZC.OB,02-Jul-2021,0.2,0.207,0.178,0.2015,18112500
ENZN.OB,02-Jul-2021,0.6725,0.6997,0.645,0.67,36700
EONGY.OB,02-Jul-2021,11.62,12,11.62,11.75,24700
EORBF.OB,02-Jul-2021,0.0021,0.0021,0.0021,0.0021,12300
EPAZ.OB,02-Jul-2021,0.018,0.0184,0.0165,0.0171,1721100
EPGNF.OB,02-Jul-2021,1.435,1.435,1.435,1.435,1500
EPIAF.OB,02-Jul-2021,23,23,23,23,800
EPOKY.OB,02-Jul-2021,22.78,22.95,22.6601,22.92,21000
EPOR.OB,02-Jul-2021,0.278,0.288,0.2521,0.288,5300
EPRSQ.OB,02-Jul-2021,0.0101,0.0105,0.0101,0.0105,20800
EPWCF.OB,02-Jul-2021,0.58,0.58,0.5407,0.5455,86000
EPYFF.OB,02-Jul-2021,0.1405,0.1426,0.1365,0.1365,32400
EQFN.OB,02-Jul-2021,12.9,12.9,12.9,12.9,13000
EQLB.OB,02-Jul-2021,0.005,0.005,0.0049,0.0049,260000
EQMEF.OB,02-Jul-2021,0.1602,0.1602,0.15,0.15,206700
EQTD.OB,02-Jul-2021,0.0023,0.09,0.0015,0.015,6127800
EQTRF.OB,02-Jul-2021,0.2721,0.2769,0.261,0.276,69900
EQUEY.OB,02-Jul-2021,5.25,5.29,4.75,4.75,5700
EQXWF.OB,02-Jul-2021,0.0633,0.08,0.0633,0.0704,138500
ERBB.OB,02-Jul-2021,0.0055,0.0055,0.0052,0.0054,11231200
ERDCF.OB,02-Jul-2021,0.3111,0.3415,0.3062,0.3413,171000
ERFSF.OB,02-Jul-2021,115.5,117.25,110,117.25,100
ERGO.OB,02-Jul-2021,0.14,0.14,0.14,0.14,20000
ERILF.OB,02-Jul-2021,0.2867,0.2867,0.285,0.2867,16000
ERINQ.OB,02-Jul-2021,0.0137,0.0137,0.0083,0.0117,131000
ERIXF.OB,02-Jul-2021,12.75,12.75,12.75,12.75,28600
ERLFF.OB,02-Jul-2021,0.7788,0.7788,0.73,0.7561,123200
ERMAY.OB,02-Jul-2021,6.55,6.585,6.55,6.585,43600
EROSF.OB,02-Jul-2021,0.0767,0.08,0.0767,0.0767,28200
ERPNF.OB,02-Jul-2021,1.21,1.23,1.2,1.2,9000
ERUC.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,1000000
ERVFF.OB,02-Jul-2021,0.0878,0.0878,0.0878,0.0878,4000
ESALY.OB,02-Jul-2021,97.5,97.74,97.42,97.42,2300
ESIFF.OB,02-Jul-2021,0.1292,0.1292,0.1292,0.1292,500
ESINQ.OB,02-Jul-2021,0.005,0.01,0.005,0.006,110000
ESLOF.OB,02-Jul-2021,181.159,181.159,179.53,179.97,400
ESLOY.OB,02-Jul-2021,91.36,91.36,89.92,90.51,13900
ESMC.OB,02-Jul-2021,0.2589,0.2589,0.2004,0.234,14300
ESNC.OB,02-Jul-2021,0.016,0.0173,0.016,0.0173,12300
ESNR.OB,02-Jul-2021,0.0011,0.0011,0.0011,0.0011,200
ESOA.OB,02-Jul-2021,2.39,2.4,2.3,2.39,6500
ESOCF.OB,02-Jul-2021,9.2375,9.83,9.2375,9.68,22400
ESPIQ.OB,02-Jul-2021,0.0079,0.0079,0.0069,0.0075,526700
ESSE.OB,02-Jul-2021,0.0022,0.0022,0.0022,0.0022,5000
ESSI.OB,02-Jul-2021,0.0013,0.0013,0.0013,0.0013,2000
ESTRF.OB,02-Jul-2021,0.06,0.0648,0.06,0.0648,800
ESTWF.OB,02-Jul-2021,0.002,0.002,0.002,0.002,1000
ESVIF.OB,02-Jul-2021,1.8511,1.86,1.78,1.8,6500
ESVNF.OB,02-Jul-2021,1.14,1.14,1.0726,1.1,10900
ESYJY.OB,02-Jul-2021,12.78,12.93,12.78,12.86,6200
ETCG.OB,02-Jul-2021,38.61,41.41,38.15,40.7599,220300
ETCMY.OB,02-Jul-2021,2.81,2.81,2.81,2.81,1100
ETEK.OB,02-Jul-2021,0.001,0.0011,0.0009,0.0011,83364600
ETER.OB,02-Jul-2021,0.04,0.27,0.03,0.27,101600
ETFLF.OB,02-Jul-2021,0.0687,0.0815,0.0687,0.0813,9000
ETHE.OB,02-Jul-2021,20.38,21.2,20.33,20.82,2905300
ETHOF.OB,02-Jul-2021,0.2649,0.2822,0.2491,0.2747,87500
ETOLF.OB,02-Jul-2021,0.24,0.24,0.2002,0.2002,55200
ETST.OB,02-Jul-2021,0.0215,0.0215,0.0203,0.0203,28300
EUBG.OB,02-Jul-2021,0.52,0.52,0.52,0.52,16300
EUMNF.OB,02-Jul-2021,0.3877,0.3877,0.3877,0.3877,5000
EUOT.OB,02-Jul-2021,0.0006,0.001,0.0006,0.001,6432200
EURMF.OB,02-Jul-2021,0.64,0.75,0.64,0.75,58200
EUSP.OB,02-Jul-2021,0.0621,0.0701,0.06,0.0701,262000
EUUNF.OB,02-Jul-2021,0.1009,0.1102,0.1005,0.1005,1200
EVAHF.OB,02-Jul-2021,0.106,0.1135,0.1,0.1084,399500
EVCC.OB,02-Jul-2021,0.031,0.055,0.031,0.0313,920600
EVGGF.OB,02-Jul-2021,169.7146,169.7146,169.25,169.25,2100
EVGUF.OB,02-Jul-2021,0.189,0.1897,0.1814,0.189,11800
EVIO.OB,02-Jul-2021,0.0016,0.0016,0.0014,0.0015,23317100
EVKIF.OB,02-Jul-2021,33.6895,33.6895,33.6895,33.6895,100
EVLI.OB,02-Jul-2021,0.0513,0.0525,0.0476,0.0501,247900
EVLLF.OB,02-Jul-2021,0.359,0.3851,0.34,0.3618,137800
EVNVY.OB,02-Jul-2021,4.55,4.55,4.55,4.55,1000
EVRC.OB,02-Jul-2021,2,2,1.92,1.965,10400
EVSP.OB,02-Jul-2021,0.004,0.004,0.004,0.004,100000
EVSV.OB,02-Jul-2021,0.072,0.0831,0.0641,0.083,638100
EVTCY.OB,02-Jul-2021,88.3,88.3,88.3,88.3,200
EVTI.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,1895000
EVTN.OB,02-Jul-2021,0.071,0.071,0.071,0.071,1300
EVUS.OB,02-Jul-2021,0.01,0.01,0.0096,0.01,1486800
EVVRF.OB,02-Jul-2021,0.0599,0.0599,0.0361,0.0599,10800
EVVTY.OB,02-Jul-2021,167.97,170.1,167.74,170.06,15900
EVXXF.OB,02-Jul-2021,0.1581,0.1664,0.1581,0.1664,5200
